State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File
EKITI,OYE,OYE I,13-16-02-004,"IMOGUN ILEMIO , ILEMIO",155,475,True,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,105,6,41,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/02/pu/004/004-1677401041.pdf
EKITI,OYE,OYE I,13-16-02-005,"IMOGUN OKE EYIN , OKEYIN  I",126,312,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,73,6,43,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/02/pu/005/005-1677395115.pdf
EKITI,OYE,OYE I,13-16-02-006,"ILEWU COMP'D , IMOGUN OKEYIN  II",64,202,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,32,2,29,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/02/pu/006/006-1677404087.pdf
EKITI,OYE,OYE I,13-16-02-007,"ILEWU COMP'D  II , OKEYIN  III",86,235,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,60,0,22,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/02/pu/007/007-1677398951.pdf
EKITI,OYE,OYE I,13-16-02-008,"IMOGUN EYIN , OKEYIN  IV",49,236,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,26,1,19,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/02/pu/008/008-1677396758.pdf
EKITI,OYE,OYE I,13-16-02-009,"IMOGUN EYIN , OKEYIN  V",73,239,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,37,2,34,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/02/pu/009/009-1677398194.pdf
EKITI,OYE,OYE I,13-16-02-010,AT CHIEF FALODUN'S  HS. IRARE  II,136,616,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,91,8,36,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/02/pu/010/010-1677395816.pdf
EKITI,OYE,OYE I,13-16-02-012,"AT EYE BOKOAYE' S  HS. , ADEGBEMILE",70,236,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,54,13,1,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/02/pu/012/012-1677397668.pdf
EKITI,OYE,OYE I,13-16-02-013,"UNITED PRY SCH. , OMODOWA",160,751,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,122,7,22,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/02/pu/013/013-1677401738.pdf
EKITI,OYE,OYE I,13-16-02-014,"AT ISEBI , ISEBI",117,544,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,79,9,24,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/02/pu/014/014-1677393407.pdf
EKITI,OYE,OYE I,13-16-02-015,"IMOGUN IWORO , IWORO",98,330,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,70,0,24,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/02/pu/015/015-1677394324.pdf
EKITI,OYE,OYE I,13-16-02-016,"IMOGUN IJIO , IJIO",147,410,True,-1,FALSE,FALSE,TRUE,FALSE,UNKNOWN,66,0,22,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/02/pu/016/016-1677397324.pdf
EKITI,OYE,OYE I,13-16-02-017,"AWOGBEMI'S HOUSE , ILESEU  I",119,399,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,98,1,16,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/02/pu/017/017-1677403021.pdf
EKITI,OYE,OYE I,13-16-02-018,"IMOGUN IDOFIN , ILESEU  II",167,598,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,133,7,22,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/02/pu/018/018-1677402482.pdf
EKITI,OYE,OYE I,13-16-02-019,"AT UGA CAMP , UGA FARM SETTLEMENT",61,241,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,47,1,6,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/02/pu/019/019-1677399413.pdf
EKITI,OYE,OYE II,13-16-03-001,"AT ILODO , ILODO",150,550,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,84,16,32,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/03/pu/001/001-1677407842.pdf
EKITI,OYE,OYE II,13-16-03-003,"AT ILOGBO , ILOGBO",118,446,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,62,7,42,3,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/03/pu/003/003-1677406103.pdf
EKITI,OYE,OYE II,13-16-03-004,"AT  ILARO , ILARO",111,322,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,37,10,42,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/03/pu/004/004-1677395793.pdf
EKITI,OYE,OYE II,13-16-03-005,"AT ILEMIO , ILEMIO",104,345,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,57,10,29,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/03/pu/005/005-1677405392.pdf
EKITI,OYE,OYE II,13-16-03-006,"AT EJIGBIO BUS STOP , EJIGBIO",96,285,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,66,6,23,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/03/pu/006/006-1677393339.pdf
EKITI,OYE,OYE II,13-16-03-007,"AT ILEGBIO , ILEGBIO",95,290,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,57,3,34,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/03/pu/007/007-1677402133.pdf
EKITI,OYE,OYE II,13-16-03-009,"AT AYE  , ILESE  II",92,329,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,58,8,19,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/03/pu/009/009-1677406721.pdf
EKITI,OYE,OYE II,13-16-03-010,"AT AYE  , ILESE  II",92,329,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,34,3,27,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/03/pu/009/009-1677406721.pdf
EKITI,OYE,OYE II,13-16-03-011,AT EKUNRUN - EKUNRUN,142,392,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,71,18,35,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/03/pu/011/011-1677402205.pdf
EKITI,OYE,OYE II,13-16-03-012,AT IJELUMOYIN - IJELUMOYIN,80,263,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,48,3,23,2,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/03/pu/012/012-1677400749.pdf
EKITI,OYE,OYE II,13-16-03-013,AT IJAGBEMO - IJAGBEMO,110,382,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,43,18,43,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/03/pu/013/013-1677391625.pdf
EKITI,OYE,OYE II,13-16-03-014,AT ILEGBIO - ILEGBIO II,83,254,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,47,11,22,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/03/pu/014/014-1677399154.pdf
EKITI,OYE,OYE II,13-16-03-015,"AT COLLEGE COMP,(GOVT COLLEGE,UNITY)",21,265,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,9,4,5,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/03/pu/015/015-1677400123.pdf
EKITI,OYE,OYE II,13-16-03-016,AT ILEJU - ILESE III,81,265,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,35,8,30,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/03/pu/016/016-1677403588.pdf
EKITI,OYE,OYE II,13-16-03-017,AT ILEJU - ILESE  IV,71,245,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,36,0,32,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/03/pu/017/017-1677394758.pdf
EKITI,OYE,AYEGBAJU,13-16-04-001,AT ATIBA - AAFIN,127,318,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,89,1,32,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/04/pu/001/001-1677399931.pdf
EKITI,OYE,AYEGBAJU,13-16-04-002,COURT HALL - OFFA,139,378,True,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,75,4,56,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/04/pu/002/002-1677406398.pdf
EKITI,OYE,AYEGBAJU,13-16-04-003,UNDER ODAN TREE - IFEDORE,109,259,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,62,1,43,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/04/pu/003/003-1677406066.pdf
EKITI,OYE,AYEGBAJU,13-16-04-004,AT ESIN - ESIN,137,320,True,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,78,1,46,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/04/pu/004/004-1677406940.pdf
EKITI,OYE,AYEGBAJU,13-16-04-005,EMMANUEL SCHOOL - ISOLO,103,355,True,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,73,3,19,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/04/pu/005/005-1677407713.pdf
EKITI,OYE,AYEGBAJU,13-16-04-006,AT NEW IKOKO - IBAEKAN / ILOKO,57,154,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,42,2,13,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/04/pu/006/006-1677404691.pdf
EKITI,OYE,AYEGBAJU,13-16-04-007,AT CATHOLIC CHURCH - ILORO,187,578,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,76,12,91,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/04/pu/007/007-1677406675.pdf
EKITI,OYE,AYEGBAJU,13-16-04-008,AT ILOMO - ILOMO,114,238,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,58,1,53,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/04/pu/008/008-1677401566.pdf
EKITI,OYE,AYEGBAJU,13-16-04-009,UNDER MANGO TREE - OKE EGBE,58,187,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,37,1,20,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/04/pu/009/009-1677406247.pdf
EKITI,OYE,AYEGBAJU,13-16-04-010,AT UJE - UJE,98,268,True,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,46,3,49,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3360/ward/20490/pu/38765/38765-1677504896.pdf
EKITI,OYE,AYEGBAJU,13-16-04-011,"AT IKORO, IKORO",60,177,True,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/04/pu/011/011-1677407016.pdf
EKITI,OYE,AYEGBAJU,13-16-04-012,AT ILAWE - ILAWE,87,227,True,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,37,1,43,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/04/pu/012/012-1677398873.pdf
EKITI,OYE,AYEGBAJU,13-16-04-013,AT IJAGUN - IJAGUN,109,377,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,61,1,41,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/04/pu/013/013-1677404021.pdf
EKITI,OYE,AYEGBAJU,13-16-04-014,AT ODO AYO - AGO IGBIRA / IWORU,30,120,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,15,1,14,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/04/pu/014/014-1677405304.pdf
EKITI,OYE,AYEGBAJU,13-16-04-015,AT IPELE - IPELE,109,283,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,61,1,41,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/04/pu/015/015-1677403325.pdf
EKITI,OYE,ILUPEJU  I,13-16-05-001,AT ODO EGOSI - ODO EGOSI  I,111,337,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,65,6,36,3,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/05/pu/001/001-1677406745.pdf
EKITI,OYE,ILUPEJU  I,13-16-05-002,AT ODO EGOSI - ODO EGOSI  II,134,315,True,-1,TRUE,TRUE,FALSE,FALSE,UNKNOWN,74,3,52,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/05/pu/002/002-1677405748.pdf
EKITI,OYE,ILUPEJU  I,13-16-05-003,AT OKEJI OKEJI    I,121,305,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,63,11,42,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/05/pu/003/003-1677403165.pdf
EKITI,OYE,ILUPEJU  I,13-16-05-004,AT OKEJI OKEJI    II,115,325,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,75,2,35,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/05/pu/004/004-1677393609.pdf
EKITI,OYE,ILUPEJU  I,13-16-05-005,AT AYE -AYE,121,348,True,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,93,6,15,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/05/pu/005/005-1677406404.pdf
EKITI,OYE,ILUPEJU  I,13-16-05-006,AT METHODIST PRIMARY SCHOOL - ISIWO,157,531,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,71,15,53,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/05/pu/006/006-1677399513.pdf
EKITI,OYE,ILUPEJU  I,13-16-05-007,AT ODO EGAN - ODO EGAN,117,337,True,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,91,5,16,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/05/pu/007/007-1677398150.pdf
EKITI,OYE,ILUPEJU  I,13-16-05-009,AT ILIDAN - ILIDAN,109,352,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,74,1,0,32,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/05/pu/009/009-1677401250.pdf
EKITI,OYE,ILUPEJU  I,13-16-05-010,AT ILIDAN - ILIDAN,109,352,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,126,3,88,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/05/pu/009/009-1677401250.pdf
EKITI,OYE,ILUPEJU  I,13-16-05-011,AT ILORO -ILORO,144,415,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,70,10,63,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/05/pu/011/011-1677400282.pdf
EKITI,OYE,ILUPEJU  I,13-16-05-012,DISPENSARY - APATA AJE,56,197,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,41,4,11,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/05/pu/012/012-1677402205.pdf
EKITI,OYE,ILUPEJU  I,13-16-05-013,UNDER ODAN - IGESAN,139,321,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,89,1,29,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/05/pu/013/013-1677404939.pdf
EKITI,OYE,ILUPEJU  I,13-16-05-014,ANGLICAN SCHOOL - IREMO,146,353,True,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,110,2,29,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/05/pu/014/014-1677400726.pdf
EKITI,OYE,ILUPEJU  I,13-16-05-015,IN FRONT OF IBIGBAMI'S HOUSE - BELE,93,249,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,50,7,30,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/05/pu/015/015-1677405348.pdf
EKITI,OYE,ILUPEJU  I,13-16-05-016,OWODE - OWODE,107,276,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,63,0,36,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/05/pu/016/016-1677407436.pdf
EKITI,OYE,ILUPEJU  I,13-16-05-017,AT ARAROMI - ARAROMI,184,507,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,108,7,64,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/05/pu/017/017-1677398777.pdf
EKITI,OYE,ILUPEJU  I,13-16-05-019,AT URO - URO,106,278,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,54,0,50,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/05/pu/019/019-1677404052.pdf
EKITI,OYE,ILUPEJU  I,13-16-05-020,AT ODOUGBA - ODOUGBA,109,294,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,68,0,41,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/05/pu/020/020-1677397943.pdf
EKITI,OYE,ILUPEJU  II,13-16-06-001,CATHOLIC PRIMARY SCHOOL - ILOMO,148,460,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,111,6,30,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/06/pu/001/001-1677402643.pdf
EKITI,OYE,ILUPEJU  II,13-16-06-002,AT ISASA - ISASA,195,529,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,132,4,55,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/06/pu/002/002-1677393428.pdf
EKITI,OYE,ILUPEJU  II,13-16-06-003,AT ILUGBO - ILUGBO,159,404,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,112,8,35,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/06/pu/003/003-1677397006.pdf
EKITI,OYE,ILUPEJU  II,13-16-06-004,AT L. A. PRIMARY SCHOOL - ILOFI,150,433,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,96,4,43,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/06/pu/004/004-1677398653.pdf
EKITI,OYE,ILUPEJU  II,13-16-06-005,AT ILA - ILA I,166,358,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,120,2,38,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/06/pu/005/005-1677406413.pdf
EKITI,OYE,ILUPEJU  II,13-16-06-006,AT ILA - ILA II,142,370,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,93,1,35,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/06/pu/006/006-1677404154.pdf
EKITI,OYE,ILUPEJU  II,13-16-06-007,AT AITA - AITA,181,477,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,117,2,59,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/06/pu/007/007-1677395560.pdf
EKITI,OYE,ILUPEJU  II,13-16-06-008,AT OBA OLALEYE'S HOUSE - ILESE,165,573,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,127,8,26,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/06/pu/008/008-1677394642.pdf
EKITI,OYE,ILUPEJU  II,13-16-06-009,AT BALOGUN'S HOUSE - IWORO,191,449,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,120,4,59,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/06/pu/009/009-1677397880.pdf
EKITI,OYE,ILUPEJU  II,13-16-06-010,AT CHIEF OLORUNJOLA'S HOUSE - ILA   II,126,395,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,88,7,25,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/06/pu/010/010-1677399843.pdf
EKITI,OYE,IRE  I,13-16-07-001,IN FRONT OF AJAYI'S HOUSE - AAFIN,147,402,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,74,0,67,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3360/ward/20493/pu/38801/38801-1677512035.pdf
EKITI,OYE,IRE  I,13-16-07-002,AT ILEGBEMO - AYEDUN / IGBEMO,158,399,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,87,0,65,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3360/ward/20493/pu/38802/38802-1677512245.pdf
EKITI,OYE,IRE  I,13-16-07-003,AT IMESI-IMESI / ILLO,115,307,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,62,0,47,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3360/ward/20493/pu/38803/38803-1677512392.pdf
EKITI,OYE,IRE  I,13-16-07-004,AT IMOGUN - IMOGUN,61,215,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,29,0,30,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3360/ward/20493/pu/38804/38804-1677512630.pdf
EKITI,OYE,IRE  I,13-16-07-005,AT ILIBISIN - ILIBISIN  I,94,244,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,40,3,48,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3360/ward/20493/pu/38805/38805-1677513130.pdf
EKITI,OYE,IRE  I,13-16-07-006,AT ILIBISIN - ILIBISIN  II,57,158,True,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,28,0,29,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3360/ward/20493/pu/38806/38806-1677514274.pdf
EKITI,OYE,IRE  I,13-16-07-007,AT EBI OLORUN - EBI OLORUN,138,240,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,78,0,56,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3360/ward/20493/pu/38807/38807-1677514438.pdf
EKITI,OYE,IRE  I,13-16-07-008,AT TEMIDIRE - TEMIDIRE,185,393,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,96,1,82,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3360/ward/20493/pu/38808/38808-1677514572.pdf
EKITI,OYE,IRE  I,13-16-07-009,AT ILORO - ILORO / ILIA / ILIBISIN,89,220,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,49,0,39,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3360/ward/20493/pu/38809/38809-1677514775.pdf
EKITI,OYE,IRE  I,13-16-07-010,IN FRONT OF OMOJEMIJE'S HOUSE - ISABA,193,453,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,106,0,79,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3360/ward/20493/pu/38810/38810-1677514887.pdf
EKITI,OYE,IRE  I,13-16-07-011,AT ONISE'S HOUSE - ARAROMI,147,290,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,62,1,81,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3360/ward/20493/pu/38811/38811-1677515194.pdf
EKITI,OYE,IRE  I,13-16-07-012,IN FRONT OF AYENI'S HOUSE - UROO,162,424,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,80,0,80,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3360/ward/20493/pu/38812/38812-1677515310.pdf
EKITI,OYE,IRE  I,13-16-07-013,AT EBI EJIGUN - EBI / EJIGUN / ODOFIN,173,373,True,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,92,0,76,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3360/ward/20493/pu/38813/38813-1677515637.pdf
EKITI,OYE,IRE  I,13-16-07-014,A. U. D. PRIMARY SCHOOL - IJOKA OKE ODE,180,421,True,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3360/ward/20493/pu/38814/38814-1677515867.pdf
EKITI,OYE,IRE  I,13-16-07-015,ABA IGBIRA - ABA IGBIRA,59,129,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,41,0,18,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3360/ward/20493/pu/38815/38815-1677516215.pdf
EKITI,OYE,IRE  I,13-16-08-001,ABA IGBIRA - ABA IGBIRA,59,129,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,44,6,43,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3360/ward/20493/pu/38815/38815-1677516215.pdf
EKITI,OYE,IRE  II,13-16-08-002,AT IFESOWAPO - CO-OP - INIDARA,108,243,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,53,4,43,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/08/pu/002/002-1677407585.pdf
EKITI,OYE,IRE  II,13-16-08-003,ST JOHN PRIMARY SCHOOL - ILEFA 1,128,305,True,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,45,9,70,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/08/pu/003/003-1677402007.pdf
EKITI,OYE,IRE  II,13-16-08-004,OPEN SPACE AT ILAWE - EBI ILAWE I,85,168,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,50,2,27,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/08/pu/004/004-1677408600.pdf
EKITI,OYE,IRE  II,13-16-08-005,AT ILAWE - EBI ILAWE  II,139,322,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,40,2,85,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/08/pu/005/005-1677400585.pdf
EKITI,OYE,IRE  II,13-16-08-006,OPEN SPACE AT IGBEMO - IGBEMO,84,202,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,34,2,42,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/08/pu/006/006-1677397197.pdf
EKITI,OYE,IRE  II,13-16-08-007,IN FRONT OF OMOTOSHO'S HOUSE - ILEFA  II,120,267,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,66,3,46,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/08/pu/007/007-1677396178.pdf
EKITI,OYE,IRE  II,13-16-08-008,IN FRONT OF ADELEYE'S HOUSE - ILEGBEMO   II,113,257,True,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,43,1,57,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/08/pu/008/008-1677405143.pdf
